etuus;vuosi;kuukausi;paiva;alue;variable;val
Yrittäjien työmarkkinatuki;2020;9;2020-09-01;Pohjois-Pohjanmaa;yrittäjien työmarkkinatuen saajat;1218
Yrittäjien työmarkkinatuki;2020;9;2020-09-01;Pohjois-Savo;yrittäjien työmarkkinatuen saajat;886
Yrittäjien työmarkkinatuki;2020;9;2020-09-01;Päijät-Häme;yrittäjien työmarkkinatuen saajat;746
Yrittäjien työmarkkinatuki;2020;9;2020-09-01;Satakunta;yrittäjien työmarkkinatuen saajat;826
Yrittäjien työmarkkinatuki;2020;9;2020-09-01;Uusimaa;yrittäjien työmarkkinatuen saajat;8213
Yrittäjien työmarkkinatuki;2020;9;2020-09-01;Varsinais-Suomi;yrittäjien työmarkkinatuen saajat;1852
Työttömyysturva;2020;10;2020-10-01;Etelä-Karjala;aiemmin tukea saaneet;5046
Työttömyysturva;2020;10;2020-10-01;Etelä-Pohjanmaa;aiemmin tukea saaneet;4881
Työttömyysturva;2020;10;2020-10-01;Etelä-Savo;aiemmin tukea saaneet;4707
Työttömyysturva;2020;10;2020-10-01;Kainuu;aiemmin tukea saaneet;2289
Työttömyysturva;2020;10;2020-10-01;Kanta-Häme;aiemmin tukea saaneet;6003
Työttömyysturva;2020;10;2020-10-01;Keski-Pohjanmaa;aiemmin tukea saaneet;1949
Työttömyysturva;2020;10;2020-10-01;Keski-Suomi;aiemmin tukea saaneet;11698
Työttömyysturva;2020;10;2020-10-01;Kymenlaakso;aiemmin tukea saaneet;7167
Työttömyysturva;2020;10;2020-10-01;Lappi;aiemmin tukea saaneet;5505
Työttömyysturva;2020;10;2020-10-01;Pirkanmaa;aiemmin tukea saaneet;21781
Työttömyysturva;2020;10;2020-10-01;Pohjanmaa;aiemmin tukea saaneet;4966
Työttömyysturva;2020;10;2020-10-01;Pohjois-Karjala;aiemmin tukea saaneet;7812
Työttömyysturva;2020;10;2020-10-01;Pohjois-Pohjanmaa;aiemmin tukea saaneet;14720
Työttömyysturva;2020;10;2020-10-01;Pohjois-Savo;aiemmin tukea saaneet;8596
Työttömyysturva;2020;10;2020-10-01;Päijät-Häme;aiemmin tukea saaneet;9514
Työttömyysturva;2020;10;2020-10-01;Satakunta;aiemmin tukea saaneet;7368
Työttömyysturva;2020;10;2020-10-01;Uusimaa;aiemmin tukea saaneet;72169
Työttömyysturva;2020;10;2020-10-01;Varsinais-Suomi;aiemmin tukea saaneet;16954
Työttömyysturva;2020;10;2020-10-01;Etelä-Karjala;uudet saajat;99
Työttömyysturva;2020;10;2020-10-01;Etelä-Pohjanmaa;uudet saajat;198
Työttömyysturva;2020;10;2020-10-01;Etelä-Savo;uudet saajat;120
Työttömyysturva;2020;10;2020-10-01;Kainuu;uudet saajat;47
Työttömyysturva;2020;10;2020-10-01;Kanta-Häme;uudet saajat;160
Työttömyysturva;2020;10;2020-10-01;Keski-Pohjanmaa;uudet saajat;53
Työttömyysturva;2020;10;2020-10-01;Keski-Suomi;uudet saajat;326
Työttömyysturva;2020;10;2020-10-01;Kymenlaakso;uudet saajat;187
Työttömyysturva;2020;10;2020-10-01;Lappi;uudet saajat;151
Työttömyysturva;2020;10;2020-10-01;Pirkanmaa;uudet saajat;610
Työttömyysturva;2020;10;2020-10-01;Pohjanmaa;uudet saajat;177
Työttömyysturva;2020;10;2020-10-01;Pohjois-Karjala;uudet saajat;150
Työttömyysturva;2020;10;2020-10-01;Pohjois-Pohjanmaa;uudet saajat;377
Työttömyysturva;2020;10;2020-10-01;Pohjois-Savo;uudet saajat;237
Työttömyysturva;2020;10;2020-10-01;Päijät-Häme;uudet saajat;205
Työttömyysturva;2020;10;2020-10-01;Satakunta;uudet saajat;217
Työttömyysturva;2020;10;2020-10-01;Uusimaa;uudet saajat;2274
Työttömyysturva;2020;10;2020-10-01;Varsinais-Suomi;uudet saajat;567
Yrittäjien työmarkkinatuki;2020;10;2020-10-01;Etelä-Karjala;yrittäjien työmarkkinatuen saajat;490
Yrittäjien työmarkkinatuki;2020;10;2020-10-01;Etelä-Pohjanmaa;yrittäjien työmarkkinatuen saajat;676
Yrittäjien työmarkkinatuki;2020;10;2020-10-01;Etelä-Savo;yrittäjien työmarkkinatuen saajat;398
Yrittäjien työmarkkinatuki;2020;10;2020-10-01;Kainuu;yrittäjien työmarkkinatuen saajat;189
Yrittäjien työmarkkinatuki;2020;10;2020-10-01;Kanta-Häme;yrittäjien työmarkkinatuen saajat;582
Yrittäjien työmarkkinatuki;2020;10;2020-10-01;Keski-Pohjanmaa;yrittäjien työmarkkinatuen saajat;213
Yrittäjien työmarkkinatuki;2020;10;2020-10-01;Keski-Suomi;yrittäjien työmarkkinatuen saajat;1001
Yrittäjien työmarkkinatuki;2020;10;2020-10-01;Kymenlaakso;yrittäjien työmarkkinatuen saajat;569
Yrittäjien työmarkkinatuki;2020;10;2020-10-01;Lappi;yrittäjien työmarkkinatuen saajat;780
Yrittäjien työmarkkinatuki;2020;10;2020-10-01;Pirkanmaa;yrittäjien työmarkkinatuen saajat;1778
Yrittäjien työmarkkinatuki;2020;10;2020-10-01;Pohjanmaa;yrittäjien työmarkkinatuen saajat;473
Yrittäjien työmarkkinatuki;2020;10;2020-10-01;Pohjois-Karjala;yrittäjien työmarkkinatuen saajat;552
Yrittäjien työmarkkinatuki;2020;10;2020-10-01;Pohjois-Pohjanmaa;yrittäjien työmarkkinatuen saajat;1178
Yrittäjien työmarkkinatuki;2020;10;2020-10-01;Pohjois-Savo;yrittäjien työmarkkinatuen saajat;871
Yrittäjien työmarkkinatuki;2020;10;2020-10-01;Päijät-Häme;yrittäjien työmarkkinatuen saajat;745
Yrittäjien työmarkkinatuki;2020;10;2020-10-01;Satakunta;yrittäjien työmarkkinatuen saajat;819
Yrittäjien työmarkkinatuki;2020;10;2020-10-01;Uusimaa;yrittäjien työmarkkinatuen saajat;8011
Yrittäjien työmarkkinatuki;2020;10;2020-10-01;Varsinais-Suomi;yrittäjien työmarkkinatuen saajat;1826
Työttömyysturva;2020;11;2020-11-01;Etelä-Karjala;aiemmin tukea saaneet;4875
Työttömyysturva;2020;11;2020-11-01;Etelä-Pohjanmaa;aiemmin tukea saaneet;4907
Työttömyysturva;2020;11;2020-11-01;Etelä-Savo;aiemmin tukea saaneet;4664
Työttömyysturva;2020;11;2020-11-01;Kainuu;aiemmin tukea saaneet;2197
Työttömyysturva;2020;11;2020-11-01;Kanta-Häme;aiemmin tukea saaneet;5929
Työttömyysturva;2020;11;2020-11-01;Keski-Pohjanmaa;aiemmin tukea saaneet;1935
Työttömyysturva;2020;11;2020-11-01;Keski-Suomi;aiemmin tukea saaneet;11491
Työttömyysturva;2020;11;2020-11-01;Kymenlaakso;aiemmin tukea saaneet;7019
Työttömyysturva;2020;11;2020-11-01;Lappi;aiemmin tukea saaneet;5394
Työttömyysturva;2020;11;2020-11-01;Pirkanmaa;aiemmin tukea saaneet;21338
Työttömyysturva;2020;11;2020-11-01;Pohjanmaa;aiemmin tukea saaneet;4923
Työttömyysturva;2020;11;2020-11-01;Pohjois-Karjala;aiemmin tukea saaneet;7653
Työttömyysturva;2020;11;2020-11-01;Pohjois-Pohjanmaa;aiemmin tukea saaneet;14447
Työttömyysturva;2020;11;2020-11-01;Pohjois-Savo;aiemmin tukea saaneet;8412
Työttömyysturva;2020;11;2020-11-01;Päijät-Häme;aiemmin tukea saaneet;9327
Työttömyysturva;2020;11;2020-11-01;Satakunta;aiemmin tukea saaneet;7285
Työttömyysturva;2020;11;2020-11-01;Uusimaa;aiemmin tukea saaneet;70763
Työttömyysturva;2020;11;2020-11-01;Varsinais-Suomi;aiemmin tukea saaneet;16686
Työttömyysturva;2020;11;2020-11-01;Etelä-Karjala;uudet saajat;94
Työttömyysturva;2020;11;2020-11-01;Etelä-Pohjanmaa;uudet saajat;157
Työttömyysturva;2020;11;2020-11-01;Etelä-Savo;uudet saajat;120
Työttömyysturva;2020;11;2020-11-01;Kainuu;uudet saajat;58
Työttömyysturva;2020;11;2020-11-01;Kanta-Häme;uudet saajat;168
Työttömyysturva;2020;11;2020-11-01;Keski-Pohjanmaa;uudet saajat;56
Työttömyysturva;2020;11;2020-11-01;Keski-Suomi;uudet saajat;314
Työttömyysturva;2020;11;2020-11-01;Kymenlaakso;uudet saajat;145
Työttömyysturva;2020;11;2020-11-01;Lappi;uudet saajat;160
Työttömyysturva;2020;11;2020-11-01;Pirkanmaa;uudet saajat;538
Työttömyysturva;2020;11;2020-11-01;Pohjanmaa;uudet saajat;151
Työttömyysturva;2020;11;2020-11-01;Pohjois-Karjala;uudet saajat;153
Työttömyysturva;2020;11;2020-11-01;Pohjois-Pohjanmaa;uudet saajat;384
Työttömyysturva;2020;11;2020-11-01;Pohjois-Savo;uudet saajat;218
Työttömyysturva;2020;11;2020-11-01;Päijät-Häme;uudet saajat;208
Työttömyysturva;2020;11;2020-11-01;Satakunta;uudet saajat;188
Työttömyysturva;2020;11;2020-11-01;Uusimaa;uudet saajat;1998
Työttömyysturva;2020;11;2020-11-01;Varsinais-Suomi;uudet saajat;512
Yrittäjien työmarkkinatuki;2020;11;2020-11-01;Etelä-Karjala;yrittäjien työmarkkinatuen saajat;477
Yrittäjien työmarkkinatuki;2020;11;2020-11-01;Etelä-Pohjanmaa;yrittäjien työmarkkinatuen saajat;670
Yrittäjien työmarkkinatuki;2020;11;2020-11-01;Etelä-Savo;yrittäjien työmarkkinatuen saajat;407
Yrittäjien työmarkkinatuki;2020;11;2020-11-01;Kainuu;yrittäjien työmarkkinatuen saajat;183
Yrittäjien työmarkkinatuki;2020;11;2020-11-01;Kanta-Häme;yrittäjien työmarkkinatuen saajat;569
Yrittäjien työmarkkinatuki;2020;11;2020-11-01;Keski-Pohjanmaa;yrittäjien työmarkkinatuen saajat;222
Yrittäjien työmarkkinatuki;2020;11;2020-11-01;Keski-Suomi;yrittäjien työmarkkinatuen saajat;1004
Yrittäjien työmarkkinatuki;2020;11;2020-11-01;Kymenlaakso;yrittäjien työmarkkinatuen saajat;551
Yrittäjien työmarkkinatuki;2020;11;2020-11-01;Lappi;yrittäjien työmarkkinatuen saajat;780
Yrittäjien työmarkkinatuki;2020;11;2020-11-01;Pirkanmaa;yrittäjien työmarkkinatuen saajat;1781
Yrittäjien työmarkkinatuki;2020;11;2020-11-01;Pohjanmaa;yrittäjien työmarkkinatuen saajat;478
Yrittäjien työmarkkinatuki;2020;11;2020-11-01;Pohjois-Karjala;yrittäjien työmarkkinatuen saajat;546
Yrittäjien työmarkkinatuki;2020;11;2020-11-01;Pohjois-Pohjanmaa;yrittäjien työmarkkinatuen saajat;1148
Yrittäjien työmarkkinatuki;2020;11;2020-11-01;Pohjois-Savo;yrittäjien työmarkkinatuen saajat;842
Yrittäjien työmarkkinatuki;2020;11;2020-11-01;Päijät-Häme;yrittäjien työmarkkinatuen saajat;724
Yrittäjien työmarkkinatuki;2020;11;2020-11-01;Satakunta;yrittäjien työmarkkinatuen saajat;801
Yrittäjien työmarkkinatuki;2020;11;2020-11-01;Uusimaa;yrittäjien työmarkkinatuen saajat;7856
Yrittäjien työmarkkinatuki;2020;11;2020-11-01;Varsinais-Suomi;yrittäjien työmarkkinatuen saajat;1852
Työttömyysturva;2020;12;2020-12-01;Etelä-Karjala;aiemmin tukea saaneet;4989
Työttömyysturva;2020;12;2020-12-01;Etelä-Pohjanmaa;aiemmin tukea saaneet;4993
Työttömyysturva;2020;12;2020-12-01;Etelä-Savo;aiemmin tukea saaneet;4781
Työttömyysturva;2020;12;2020-12-01;Kainuu;aiemmin tukea saaneet;2248
Työttömyysturva;2020;12;2020-12-01;Kanta-Häme;aiemmin tukea saaneet;5955
Työttömyysturva;2020;12;2020-12-01;Keski-Pohjanmaa;aiemmin tukea saaneet;1964
Työttömyysturva;2020;12;2020-12-01;Keski-Suomi;aiemmin tukea saaneet;11816
Työttömyysturva;2020;12;2020-12-01;Kymenlaakso;aiemmin tukea saaneet;7150
Työttömyysturva;2020;12;2020-12-01;Lappi;aiemmin tukea saaneet;5466
Työttömyysturva;2020;12;2020-12-01;Pirkanmaa;aiemmin tukea saaneet;21655
Työttömyysturva;2020;12;2020-12-01;Pohjanmaa;aiemmin tukea saaneet;4992
Työttömyysturva;2020;12;2020-12-01;Pohjois-Karjala;aiemmin tukea saaneet;7783
Työttömyysturva;2020;12;2020-12-01;Pohjois-Pohjanmaa;aiemmin tukea saaneet;14790
Työttömyysturva;2020;12;2020-12-01;Pohjois-Savo;aiemmin tukea saaneet;8567
Työttömyysturva;2020;12;2020-12-01;Päijät-Häme;aiemmin tukea saaneet;9468
Työttömyysturva;2020;12;2020-12-01;Satakunta;aiemmin tukea saaneet;7333
Työttömyysturva;2020;12;2020-12-01;Uusimaa;aiemmin tukea saaneet;72679
Työttömyysturva;2020;12;2020-12-01;Varsinais-Suomi;aiemmin tukea saaneet;16910
Työttömyysturva;2020;12;2020-12-01;Etelä-Karjala;uudet saajat;117
Työttömyysturva;2020;12;2020-12-01;Etelä-Pohjanmaa;uudet saajat;138
Työttömyysturva;2020;12;2020-12-01;Etelä-Savo;uudet saajat;121
Työttömyysturva;2020;12;2020-12-01;Kainuu;uudet saajat;55
Työttömyysturva;2020;12;2020-12-01;Kanta-Häme;uudet saajat;112
Työttömyysturva;2020;12;2020-12-01;Keski-Pohjanmaa;uudet saajat;53
Työttömyysturva;2020;12;2020-12-01;Keski-Suomi;uudet saajat;250
Työttömyysturva;2020;12;2020-12-01;Kymenlaakso;uudet saajat;150
Työttömyysturva;2020;12;2020-12-01;Lappi;uudet saajat;164
Työttömyysturva;2020;12;2020-12-01;Pirkanmaa;uudet saajat;505
Työttömyysturva;2020;12;2020-12-01;Pohjanmaa;uudet saajat;138
Työttömyysturva;2020;12;2020-12-01;Pohjois-Karjala;uudet saajat;145
Työttömyysturva;2020;12;2020-12-01;Pohjois-Pohjanmaa;uudet saajat;423
Työttömyysturva;2020;12;2020-12-01;Pohjois-Savo;uudet saajat;219
Työttömyysturva;2020;12;2020-12-01;Päijät-Häme;uudet saajat;199
Työttömyysturva;2020;12;2020-12-01;Satakunta;uudet saajat;198
Työttömyysturva;2020;12;2020-12-01;Uusimaa;uudet saajat;1961
Työttömyysturva;2020;12;2020-12-01;Varsinais-Suomi;uudet saajat;446
Yrittäjien työmarkkinatuki;2020;12;2020-12-01;Etelä-Karjala;yrittäjien työmarkkinatuen saajat;495
Yrittäjien työmarkkinatuki;2020;12;2020-12-01;Etelä-Pohjanmaa;yrittäjien työmarkkinatuen saajat;710
Yrittäjien työmarkkinatuki;2020;12;2020-12-01;Etelä-Savo;yrittäjien työmarkkinatuen saajat;436
Yrittäjien työmarkkinatuki;2020;12;2020-12-01;Kainuu;yrittäjien työmarkkinatuen saajat;197
Yrittäjien työmarkkinatuki;2020;12;2020-12-01;Kanta-Häme;yrittäjien työmarkkinatuen saajat;624
Yrittäjien työmarkkinatuki;2020;12;2020-12-01;Keski-Pohjanmaa;yrittäjien työmarkkinatuen saajat;218
Yrittäjien työmarkkinatuki;2020;12;2020-12-01;Keski-Suomi;yrittäjien työmarkkinatuen saajat;1057
Yrittäjien työmarkkinatuki;2020;12;2020-12-01;Kymenlaakso;yrittäjien työmarkkinatuen saajat;581
Yrittäjien työmarkkinatuki;2020;12;2020-12-01;Lappi;yrittäjien työmarkkinatuen saajat;808
Yrittäjien työmarkkinatuki;2020;12;2020-12-01;Pirkanmaa;yrittäjien työmarkkinatuen saajat;1906
Yrittäjien työmarkkinatuki;2020;12;2020-12-01;Pohjanmaa;yrittäjien työmarkkinatuen saajat;501
Yrittäjien työmarkkinatuki;2020;12;2020-12-01;Pohjois-Karjala;yrittäjien työmarkkinatuen saajat;580
Yrittäjien työmarkkinatuki;2020;12;2020-12-01;Pohjois-Pohjanmaa;yrittäjien työmarkkinatuen saajat;1204
Yrittäjien työmarkkinatuki;2020;12;2020-12-01;Pohjois-Savo;yrittäjien työmarkkinatuen saajat;891
Yrittäjien työmarkkinatuki;2020;12;2020-12-01;Päijät-Häme;yrittäjien työmarkkinatuen saajat;778
Yrittäjien työmarkkinatuki;2020;12;2020-12-01;Satakunta;yrittäjien työmarkkinatuen saajat;864
Yrittäjien työmarkkinatuki;2020;12;2020-12-01;Uusimaa;yrittäjien työmarkkinatuen saajat;8221
Yrittäjien työmarkkinatuki;2020;12;2020-12-01;Varsinais-Suomi;yrittäjien työmarkkinatuen saajat;1932
Työttömyysturva;2021;1;2021-01-01;Etelä-Karjala;aiemmin tukea saaneet;4981
Työttömyysturva;2021;1;2021-01-01;Etelä-Pohjanmaa;aiemmin tukea saaneet;4971
Työttömyysturva;2021;1;2021-01-01;Etelä-Savo;aiemmin tukea saaneet;4758
Työttömyysturva;2021;1;2021-01-01;Kainuu;aiemmin tukea saaneet;2242
Työttömyysturva;2021;1;2021-01-01;Kanta-Häme;aiemmin tukea saaneet;5921
Työttömyysturva;2021;1;2021-01-01;Keski-Pohjanmaa;aiemmin tukea saaneet;1973
Työttömyysturva;2021;1;2021-01-01;Keski-Suomi;aiemmin tukea saaneet;11666
Työttömyysturva;2021;1;2021-01-01;Kymenlaakso;aiemmin tukea saaneet;7095
Työttömyysturva;2021;1;2021-01-01;Lappi;aiemmin tukea saaneet;5407
Työttömyysturva;2021;1;2021-01-01;Pirkanmaa;aiemmin tukea saaneet;21441
Työttömyysturva;2021;1;2021-01-01;Pohjanmaa;aiemmin tukea saaneet;4974
Työttömyysturva;2021;1;2021-01-01;Pohjois-Karjala;aiemmin tukea saaneet;7707
Työttömyysturva;2021;1;2021-01-01;Pohjois-Pohjanmaa;aiemmin tukea saaneet;14755
Työttömyysturva;2021;1;2021-01-01;Pohjois-Savo;aiemmin tukea saaneet;8545
Työttömyysturva;2021;1;2021-01-01;Päijät-Häme;aiemmin tukea saaneet;9362
Työttömyysturva;2021;1;2021-01-01;Satakunta;aiemmin tukea saaneet;7328
Työttömyysturva;2021;1;2021-01-01;Uusimaa;aiemmin tukea saaneet;71746
Työttömyysturva;2021;1;2021-01-01;Varsinais-Suomi;aiemmin tukea saaneet;16815
Työttömyysturva;2021;1;2021-01-01;Etelä-Karjala;uudet saajat;130
Työttömyysturva;2021;1;2021-01-01;Etelä-Pohjanmaa;uudet saajat;200
Työttömyysturva;2021;1;2021-01-01;Etelä-Savo;uudet saajat;142
Työttömyysturva;2021;1;2021-01-01;Kainuu;uudet saajat;91
Työttömyysturva;2021;1;2021-01-01;Kanta-Häme;uudet saajat;179
Työttömyysturva;2021;1;2021-01-01;Keski-Pohjanmaa;uudet saajat;75
Työttömyysturva;2021;1;2021-01-01;Keski-Suomi;uudet saajat;349
Työttömyysturva;2021;1;2021-01-01;Kymenlaakso;uudet saajat;159
Työttömyysturva;2021;1;2021-01-01;Lappi;uudet saajat;222
Työttömyysturva;2021;1;2021-01-01;Pirkanmaa;uudet saajat;611
Työttömyysturva;2021;1;2021-01-01;Pohjanmaa;uudet saajat;196
Työttömyysturva;2021;1;2021-01-01;Pohjois-Karjala;uudet saajat;207
Työttömyysturva;2021;1;2021-01-01;Pohjois-Pohjanmaa;uudet saajat;494
Työttömyysturva;2021;1;2021-01-01;Pohjois-Savo;uudet saajat;296
Työttömyysturva;2021;1;2021-01-01;Päijät-Häme;uudet saajat;226
Työttömyysturva;2021;1;2021-01-01;Satakunta;uudet saajat;234
Työttömyysturva;2021;1;2021-01-01;Uusimaa;uudet saajat;2048
Työttömyysturva;2021;1;2021-01-01;Varsinais-Suomi;uudet saajat;613
Yrittäjien työmarkkinatuki;2021;1;2021-01-01;Etelä-Karjala;yrittäjien työmarkkinatuen saajat;496
Yrittäjien työmarkkinatuki;2021;1;2021-01-01;Etelä-Pohjanmaa;yrittäjien työmarkkinatuen saajat;725
Yrittäjien työmarkkinatuki;2021;1;2021-01-01;Etelä-Savo;yrittäjien työmarkkinatuen saajat;448
Yrittäjien työmarkkinatuki;2021;1;2021-01-01;Kainuu;yrittäjien työmarkkinatuen saajat;209
Yrittäjien työmarkkinatuki;2021;1;2021-01-01;Kanta-Häme;yrittäjien työmarkkinatuen saajat;621
Yrittäjien työmarkkinatuki;2021;1;2021-01-01;Keski-Pohjanmaa;yrittäjien työmarkkinatuen saajat;219
Yrittäjien työmarkkinatuki;2021;1;2021-01-01;Keski-Suomi;yrittäjien työmarkkinatuen saajat;1057
Yrittäjien työmarkkinatuki;2021;1;2021-01-01;Kymenlaakso;yrittäjien työmarkkinatuen saajat;581
Yrittäjien työmarkkinatuki;2021;1;2021-01-01;Lappi;yrittäjien työmarkkinatuen saajat;826
Yrittäjien työmarkkinatuki;2021;1;2021-01-01;Pirkanmaa;yrittäjien työmarkkinatuen saajat;2004
Yrittäjien työmarkkinatuki;2021;1;2021-01-01;Pohjanmaa;yrittäjien työmarkkinatuen saajat;493
Yrittäjien työmarkkinatuki;2021;1;2021-01-01;Pohjois-Karjala;yrittäjien työmarkkinatuen saajat;605
Yrittäjien työmarkkinatuki;2021;1;2021-01-01;Pohjois-Pohjanmaa;yrittäjien työmarkkinatuen saajat;1280
Yrittäjien työmarkkinatuki;2021;1;2021-01-01;Pohjois-Savo;yrittäjien työmarkkinatuen saajat;892
Yrittäjien työmarkkinatuki;2021;1;2021-01-01;Päijät-Häme;yrittäjien työmarkkinatuen saajat;799
Yrittäjien työmarkkinatuki;2021;1;2021-01-01;Satakunta;yrittäjien työmarkkinatuen saajat;869
Yrittäjien työmarkkinatuki;2021;1;2021-01-01;Uusimaa;yrittäjien työmarkkinatuen saajat;8308
Yrittäjien työmarkkinatuki;2021;1;2021-01-01;Varsinais-Suomi;yrittäjien työmarkkinatuen saajat;1926
Työttömyysturva;2021;2;2021-02-01;Etelä-Karjala;aiemmin tukea saaneet;4902
Työttömyysturva;2021;2;2021-02-01;Etelä-Pohjanmaa;aiemmin tukea saaneet;4897
Työttömyysturva;2021;2;2021-02-01;Etelä-Savo;aiemmin tukea saaneet;4675
Työttömyysturva;2021;2;2021-02-01;Kainuu;aiemmin tukea saaneet;2223
Työttömyysturva;2021;2;2021-02-01;Kanta-Häme;aiemmin tukea saaneet;5887
Työttömyysturva;2021;2;2021-02-01;Keski-Pohjanmaa;aiemmin tukea saaneet;1949
Työttömyysturva;2021;2;2021-02-01;Keski-Suomi;aiemmin tukea saaneet;11537
Työttömyysturva;2021;2;2021-02-01;Kymenlaakso;aiemmin tukea saaneet;6957
Työttömyysturva;2021;2;2021-02-01;Lappi;aiemmin tukea saaneet;5432
Työttömyysturva;2021;2;2021-02-01;Pirkanmaa;aiemmin tukea saaneet;21176
Työttömyysturva;2021;2;2021-02-01;Pohjanmaa;aiemmin tukea saaneet;4863
Työttömyysturva;2021;2;2021-02-01;Pohjois-Karjala;aiemmin tukea saaneet;7604
Työttömyysturva;2021;2;2021-02-01;Pohjois-Pohjanmaa;aiemmin tukea saaneet;14659
Työttömyysturva;2021;2;2021-02-01;Pohjois-Savo;aiemmin tukea saaneet;8454
Työttömyysturva;2021;2;2021-02-01;Päijät-Häme;aiemmin tukea saaneet;9307
Työttömyysturva;2021;2;2021-02-01;Satakunta;aiemmin tukea saaneet;7237
Työttömyysturva;2021;2;2021-02-01;Uusimaa;aiemmin tukea saaneet;70906
Työttömyysturva;2021;2;2021-02-01;Varsinais-Suomi;aiemmin tukea saaneet;16575
Työttömyysturva;2021;2;2021-02-01;Etelä-Karjala;uudet saajat;154
Työttömyysturva;2021;2;2021-02-01;Etelä-Pohjanmaa;uudet saajat;220
Työttömyysturva;2021;2;2021-02-01;Etelä-Savo;uudet saajat;169
Työttömyysturva;2021;2;2021-02-01;Kainuu;uudet saajat;82
Työttömyysturva;2021;2;2021-02-01;Kanta-Häme;uudet saajat;215
Työttömyysturva;2021;2;2021-02-01;Keski-Pohjanmaa;uudet saajat;65
Työttömyysturva;2021;2;2021-02-01;Keski-Suomi;uudet saajat;435
Työttömyysturva;2021;2;2021-02-01;Kymenlaakso;uudet saajat;197
Työttömyysturva;2021;2;2021-02-01;Lappi;uudet saajat;220
Työttömyysturva;2021;2;2021-02-01;Pirkanmaa;uudet saajat;670
Työttömyysturva;2021;2;2021-02-01;Pohjanmaa;uudet saajat;191
Työttömyysturva;2021;2;2021-02-01;Pohjois-Karjala;uudet saajat;230
Työttömyysturva;2021;2;2021-02-01;Pohjois-Pohjanmaa;uudet saajat;554
Työttömyysturva;2021;2;2021-02-01;Pohjois-Savo;uudet saajat;332
Työttömyysturva;2021;2;2021-02-01;Päijät-Häme;uudet saajat;270
Työttömyysturva;2021;2;2021-02-01;Satakunta;uudet saajat;318
Työttömyysturva;2021;2;2021-02-01;Uusimaa;uudet saajat;2341
Työttömyysturva;2021;2;2021-02-01;Varsinais-Suomi;uudet saajat;655
Yrittäjien työmarkkinatuki;2021;2;2021-02-01;Etelä-Karjala;yrittäjien työmarkkinatuen saajat;492
Yrittäjien työmarkkinatuki;2021;2;2021-02-01;Etelä-Pohjanmaa;yrittäjien työmarkkinatuen saajat;702
Yrittäjien työmarkkinatuki;2021;2;2021-02-01;Etelä-Savo;yrittäjien työmarkkinatuen saajat;451
Yrittäjien työmarkkinatuki;2021;2;2021-02-01;Kainuu;yrittäjien työmarkkinatuen saajat;207
Yrittäjien työmarkkinatuki;2021;2;2021-02-01;Kanta-Häme;yrittäjien työmarkkinatuen saajat;624
Yrittäjien työmarkkinatuki;2021;2;2021-02-01;Keski-Pohjanmaa;yrittäjien työmarkkinatuen saajat;193
Yrittäjien työmarkkinatuki;2021;2;2021-02-01;Keski-Suomi;yrittäjien työmarkkinatuen saajat;959
Yrittäjien työmarkkinatuki;2021;2;2021-02-01;Kymenlaakso;yrittäjien työmarkkinatuen saajat;586
Yrittäjien työmarkkinatuki;2021;2;2021-02-01;Lappi;yrittäjien työmarkkinatuen saajat;852
Yrittäjien työmarkkinatuki;2021;2;2021-02-01;Pirkanmaa;yrittäjien työmarkkinatuen saajat;1848
Yrittäjien työmarkkinatuki;2021;2;2021-02-01;Pohjanmaa;yrittäjien työmarkkinatuen saajat;456
Yrittäjien työmarkkinatuki;2021;2;2021-02-01;Pohjois-Karjala;yrittäjien työmarkkinatuen saajat;600
Yrittäjien työmarkkinatuki;2021;2;2021-02-01;Pohjois-Pohjanmaa;yrittäjien työmarkkinatuen saajat;1240
Yrittäjien työmarkkinatuki;2021;2;2021-02-01;Pohjois-Savo;yrittäjien työmarkkinatuen saajat;734
Yrittäjien työmarkkinatuki;2021;2;2021-02-01;Päijät-Häme;yrittäjien työmarkkinatuen saajat;783
Yrittäjien työmarkkinatuki;2021;2;2021-02-01;Satakunta;yrittäjien työmarkkinatuen saajat;864
Yrittäjien työmarkkinatuki;2021;2;2021-02-01;Uusimaa;yrittäjien työmarkkinatuen saajat;8084
Yrittäjien työmarkkinatuki;2021;2;2021-02-01;Varsinais-Suomi;yrittäjien työmarkkinatuen saajat;1655
Työttömyysturva;2021;3;2021-03-01;Etelä-Karjala;aiemmin tukea saaneet;5086
Työttömyysturva;2021;3;2021-03-01;Etelä-Pohjanmaa;aiemmin tukea saaneet;5048
Työttömyysturva;2021;3;2021-03-01;Etelä-Savo;aiemmin tukea saaneet;4842
Työttömyysturva;2021;3;2021-03-01;Kainuu;aiemmin tukea saaneet;2322
Työttömyysturva;2021;3;2021-03-01;Kanta-Häme;aiemmin tukea saaneet;6153
Työttömyysturva;2021;3;2021-03-01;Keski-Pohjanmaa;aiemmin tukea saaneet;2075
Työttömyysturva;2021;3;2021-03-01;Keski-Suomi;aiemmin tukea saaneet;11957
Työttömyysturva;2021;3;2021-03-01;Kymenlaakso;aiemmin tukea saaneet;7190
Työttömyysturva;2021;3;2021-03-01;Lappi;aiemmin tukea saaneet;5576
Työttömyysturva;2021;3;2021-03-01;Pirkanmaa;aiemmin tukea saaneet;22005
